Participant ID,ISO2 country code,ISO3,Power Distance,Individualism,Masculinity,Uncertainty Avoidance,Long Term Orientation,Indulgence
p42596,SE,SWE,31,71,5,29,53,78
p42597,SE,SWE,31,71,5,29,53,78
p42598,SE,SWE,31,71,5,29,53,78
p42599,SE,SWE,31,71,5,29,53,78
p42600,SE,SWE,31,71,5,29,53,78
p42601,SE,SWE,31,71,5,29,53,78
p42602,SE,SWE,31,71,5,29,53,78
p42603,SE,SWE,31,71,5,29,53,78
p42604,SE,SWE,31,71,5,29,53,78
p42605,SE,SWE,31,71,5,29,53,78
p42606,SE,SWE,31,71,5,29,53,78
p42607,SE,SWE,31,71,5,29,53,78
p42608,SE,SWE,31,71,5,29,53,78
p42609,SE,SWE,31,71,5,29,53,78
p42610,SE,SWE,31,71,5,29,53,78
p42611,SE,SWE,31,71,5,29,53,78
p42612,SE,SWE,31,71,5,29,53,78
p42613,SE,SWE,31,71,5,29,53,78
p42614,SE,SWE,31,71,5,29,53,78
p42615,SE,SWE,31,71,5,29,53,78
p42616,SE,SWE,31,71,5,29,53,78
p42617,SE,SWE,31,71,5,29,53,78
p42618,SE,SWE,31,71,5,29,53,78
p42619,SE,SWE,31,71,5,29,53,78
p42620,SE,SWE,31,71,5,29,53,78
p42621,SE,SWE,31,71,5,29,53,78
p42622,SE,SWE,31,71,5,29,53,78
p42623,SE,SWE,31,71,5,29,53,78
p42624,SE,SWE,31,71,5,29,53,78
p42625,SE,SWE,31,71,5,29,53,78
p42626,SE,SWE,31,71,5,29,53,78
p42627,SE,SWE,31,71,5,29,53,78
p42628,SE,SWE,31,71,5,29,53,78
p42629,SE,SWE,31,71,5,29,53,78
p42630,SE,SWE,31,71,5,29,53,78
p42631,SE,SWE,31,71,5,29,53,78
p42632,SE,SWE,31,71,5,29,53,78
p42633,SE,SWE,31,71,5,29,53,78
p42634,SE,SWE,31,71,5,29,53,78
p42635,SE,SWE,31,71,5,29,53,78
p42636,SE,SWE,31,71,5,29,53,78
p42637,SE,SWE,31,71,5,29,53,78
p42638,SE,SWE,31,71,5,29,53,78
p42639,SE,SWE,31,71,5,29,53,78
p42640,SE,SWE,31,71,5,29,53,78
p42641,SE,SWE,31,71,5,29,53,78
p42642,SE,SWE,31,71,5,29,53,78
p42643,SE,SWE,31,71,5,29,53,78
p42644,SE,SWE,31,71,5,29,53,78
p42645,SE,SWE,31,71,5,29,53,78
p42646,SE,SWE,31,71,5,29,53,78
p42647,SE,SWE,31,71,5,29,53,78
p42648,SE,SWE,31,71,5,29,53,78
p42649,SE,SWE,31,71,5,29,53,78
p42650,SE,SWE,31,71,5,29,53,78
p42651,SE,SWE,31,71,5,29,53,78
p42652,SE,SWE,31,71,5,29,53,78
p42653,SE,SWE,31,71,5,29,53,78
p42654,SE,SWE,31,71,5,29,53,78
p42655,SE,SWE,31,71,5,29,53,78
p42656,SE,SWE,31,71,5,29,53,78
p42657,SE,SWE,31,71,5,29,53,78
p42658,SE,SWE,31,71,5,29,53,78
p42659,SE,SWE,31,71,5,29,53,78
p42660,SE,SWE,31,71,5,29,53,78
p42661,SE,SWE,31,71,5,29,53,78
p42662,SE,SWE,31,71,5,29,53,78
p42663,SE,SWE,31,71,5,29,53,78
p42664,SE,SWE,31,71,5,29,53,78
p42665,SE,SWE,31,71,5,29,53,78
p42666,SE,SWE,31,71,5,29,53,78
p42667,SE,SWE,31,71,5,29,53,78
p42668,SE,SWE,31,71,5,29,53,78
p42669,SE,SWE,31,71,5,29,53,78
p42670,SE,SWE,31,71,5,29,53,78
p42671,SE,SWE,31,71,5,29,53,78
p42672,SE,SWE,31,71,5,29,53,78
p42673,SE,SWE,31,71,5,29,53,78
p42674,SE,SWE,31,71,5,29,53,78
p42675,SE,SWE,31,71,5,29,53,78
p42676,SE,SWE,31,71,5,29,53,78
p42677,SE,SWE,31,71,5,29,53,78
p42678,SE,SWE,31,71,5,29,53,78
p42679,SE,SWE,31,71,5,29,53,78
p42680,SE,SWE,31,71,5,29,53,78
p42681,SE,SWE,31,71,5,29,53,78
p42682,SE,SWE,31,71,5,29,53,78
p42683,SE,SWE,31,71,5,29,53,78
p42684,SE,SWE,31,71,5,29,53,78
p42685,SE,SWE,31,71,5,29,53,78
p42686,SE,SWE,31,71,5,29,53,78
p42687,SE,SWE,31,71,5,29,53,78
p42688,SE,SWE,31,71,5,29,53,78
p42689,SE,SWE,31,71,5,29,53,78
p42690,SE,SWE,31,71,5,29,53,78
p42691,SE,SWE,31,71,5,29,53,78
p42692,SE,SWE,31,71,5,29,53,78
p42693,SE,SWE,31,71,5,29,53,78
p42694,SE,SWE,31,71,5,29,53,78
p42695,SE,SWE,31,71,5,29,53,78
p42696,SE,SWE,31,71,5,29,53,78
p42697,SE,SWE,31,71,5,29,53,78
p42698,SE,SWE,31,71,5,29,53,78
p42699,SE,SWE,31,71,5,29,53,78
p42700,SE,SWE,31,71,5,29,53,78
p42701,SE,SWE,31,71,5,29,53,78
p42702,SE,SWE,31,71,5,29,53,78
p42703,SE,SWE,31,71,5,29,53,78
p42704,SE,SWE,31,71,5,29,53,78
p42705,SE,SWE,31,71,5,29,53,78
p42706,SE,SWE,31,71,5,29,53,78
p42707,SE,SWE,31,71,5,29,53,78
p42708,SE,SWE,31,71,5,29,53,78
p42709,SE,SWE,31,71,5,29,53,78
p42710,SE,SWE,31,71,5,29,53,78
p42711,SE,SWE,31,71,5,29,53,78
p42712,SE,SWE,31,71,5,29,53,78
p42713,SE,SWE,31,71,5,29,53,78
p42714,SE,SWE,31,71,5,29,53,78
p42715,SE,SWE,31,71,5,29,53,78
p42716,SE,SWE,31,71,5,29,53,78
p42717,SE,SWE,31,71,5,29,53,78
p42718,SE,SWE,31,71,5,29,53,78
p42719,SE,SWE,31,71,5,29,53,78
p42720,SE,SWE,31,71,5,29,53,78
p42721,SE,SWE,31,71,5,29,53,78
p42722,SE,SWE,31,71,5,29,53,78
p42723,SE,SWE,31,71,5,29,53,78
p42724,SE,SWE,31,71,5,29,53,78
p42725,SE,SWE,31,71,5,29,53,78
p42726,SE,SWE,31,71,5,29,53,78
p42727,SE,SWE,31,71,5,29,53,78
p42728,SE,SWE,31,71,5,29,53,78
p42729,SE,SWE,31,71,5,29,53,78
p42730,SE,SWE,31,71,5,29,53,78
p42731,SE,SWE,31,71,5,29,53,78
p42732,SE,SWE,31,71,5,29,53,78
p42733,SE,SWE,31,71,5,29,53,78
p42734,SE,SWE,31,71,5,29,53,78
p42735,SE,SWE,31,71,5,29,53,78
p42736,SE,SWE,31,71,5,29,53,78
p42737,SE,SWE,31,71,5,29,53,78
p42738,SE,SWE,31,71,5,29,53,78
p42739,SE,SWE,31,71,5,29,53,78
p42740,SE,SWE,31,71,5,29,53,78
p42741,SE,SWE,31,71,5,29,53,78
p42742,SE,SWE,31,71,5,29,53,78
p42743,SE,SWE,31,71,5,29,53,78
p42744,SE,SWE,31,71,5,29,53,78
p42745,SE,SWE,31,71,5,29,53,78
p42746,SE,SWE,31,71,5,29,53,78
p42747,SE,SWE,31,71,5,29,53,78
p42748,SE,SWE,31,71,5,29,53,78
p42749,SE,SWE,31,71,5,29,53,78
p42750,SE,SWE,31,71,5,29,53,78
p42751,SE,SWE,31,71,5,29,53,78
p42752,SE,SWE,31,71,5,29,53,78
p42753,SE,SWE,31,71,5,29,53,78
p42754,SE,SWE,31,71,5,29,53,78
p42755,SE,SWE,31,71,5,29,53,78
p42756,SE,SWE,31,71,5,29,53,78
p42757,SE,SWE,31,71,5,29,53,78
p42758,SE,SWE,31,71,5,29,53,78
p42759,SE,SWE,31,71,5,29,53,78
p42760,SE,SWE,31,71,5,29,53,78
p42761,SE,SWE,31,71,5,29,53,78
p42762,SE,SWE,31,71,5,29,53,78
p42763,SE,SWE,31,71,5,29,53,78
p42764,SE,SWE,31,71,5,29,53,78
p42765,SE,SWE,31,71,5,29,53,78
p42766,SE,SWE,31,71,5,29,53,78
p42767,SE,SWE,31,71,5,29,53,78
p42768,SE,SWE,31,71,5,29,53,78
p42769,SE,SWE,31,71,5,29,53,78
p42770,SE,SWE,31,71,5,29,53,78
p42771,SE,SWE,31,71,5,29,53,78
p42772,SE,SWE,31,71,5,29,53,78
p42773,SE,SWE,31,71,5,29,53,78
p42774,SE,SWE,31,71,5,29,53,78
p42775,SE,SWE,31,71,5,29,53,78
p42776,SE,SWE,31,71,5,29,53,78
p42777,SE,SWE,31,71,5,29,53,78
p42778,SE,SWE,31,71,5,29,53,78
p42779,SE,SWE,31,71,5,29,53,78
p42780,SE,SWE,31,71,5,29,53,78
p42781,SE,SWE,31,71,5,29,53,78
p42782,SE,SWE,31,71,5,29,53,78
p42783,SE,SWE,31,71,5,29,53,78
p42784,SE,SWE,31,71,5,29,53,78
p42785,SE,SWE,31,71,5,29,53,78
p42786,SE,SWE,31,71,5,29,53,78
p42787,SE,SWE,31,71,5,29,53,78
p42788,SE,SWE,31,71,5,29,53,78
p42789,SE,SWE,31,71,5,29,53,78
p42790,SE,SWE,31,71,5,29,53,78
p42791,SE,SWE,31,71,5,29,53,78
p42792,SE,SWE,31,71,5,29,53,78
p42793,SE,SWE,31,71,5,29,53,78
p42794,SE,SWE,31,71,5,29,53,78
p42795,SE,SWE,31,71,5,29,53,78
p42796,SE,SWE,31,71,5,29,53,78
p42797,SE,SWE,31,71,5,29,53,78
p42798,SE,SWE,31,71,5,29,53,78
p42799,SE,SWE,31,71,5,29,53,78
p42800,SE,SWE,31,71,5,29,53,78
p42801,SE,SWE,31,71,5,29,53,78
p42802,SE,SWE,31,71,5,29,53,78
p42803,SE,SWE,31,71,5,29,53,78
p42804,SE,SWE,31,71,5,29,53,78
p42805,SE,SWE,31,71,5,29,53,78
p42806,SE,SWE,31,71,5,29,53,78
p42807,SE,SWE,31,71,5,29,53,78
p42808,SE,SWE,31,71,5,29,53,78
p42809,SE,SWE,31,71,5,29,53,78
p42810,SE,SWE,31,71,5,29,53,78
p42811,SE,SWE,31,71,5,29,53,78
p42812,SE,SWE,31,71,5,29,53,78
p42813,SE,SWE,31,71,5,29,53,78
p42814,SE,SWE,31,71,5,29,53,78
p42815,SE,SWE,31,71,5,29,53,78
p42816,SE,SWE,31,71,5,29,53,78
p42817,SE,SWE,31,71,5,29,53,78
p42818,SE,SWE,31,71,5,29,53,78
p42819,SE,SWE,31,71,5,29,53,78
p42820,SE,SWE,31,71,5,29,53,78
p42821,SE,SWE,31,71,5,29,53,78
p42822,SE,SWE,31,71,5,29,53,78
p42823,SE,SWE,31,71,5,29,53,78
p42824,SE,SWE,31,71,5,29,53,78
p42825,SE,SWE,31,71,5,29,53,78
p42826,SE,SWE,31,71,5,29,53,78
p42827,SE,SWE,31,71,5,29,53,78
p42828,SE,SWE,31,71,5,29,53,78
p42829,SE,SWE,31,71,5,29,53,78
p42830,SE,SWE,31,71,5,29,53,78
p42831,SE,SWE,31,71,5,29,53,78
p42832,SE,SWE,31,71,5,29,53,78
p42833,SE,SWE,31,71,5,29,53,78
p42834,SE,SWE,31,71,5,29,53,78
p42835,SE,SWE,31,71,5,29,53,78
p42836,SE,SWE,31,71,5,29,53,78
p42837,SE,SWE,31,71,5,29,53,78
p42838,SE,SWE,31,71,5,29,53,78
p42839,SE,SWE,31,71,5,29,53,78
p42840,SE,SWE,31,71,5,29,53,78
p42841,SE,SWE,31,71,5,29,53,78
p42842,SE,SWE,31,71,5,29,53,78
p42843,SE,SWE,31,71,5,29,53,78
p42844,SE,SWE,31,71,5,29,53,78
p42845,SE,SWE,31,71,5,29,53,78
p42846,SE,SWE,31,71,5,29,53,78
p42847,SE,SWE,31,71,5,29,53,78
p42848,SE,SWE,31,71,5,29,53,78
p42849,SE,SWE,31,71,5,29,53,78
p42850,SE,SWE,31,71,5,29,53,78
p42851,SE,SWE,31,71,5,29,53,78
p42852,SE,SWE,31,71,5,29,53,78
p42853,SE,SWE,31,71,5,29,53,78
p42854,SE,SWE,31,71,5,29,53,78
p42855,SE,SWE,31,71,5,29,53,78
p42856,SE,SWE,31,71,5,29,53,78
p42857,SE,SWE,31,71,5,29,53,78
p42858,SE,SWE,31,71,5,29,53,78
p42859,SE,SWE,31,71,5,29,53,78
p42860,SE,SWE,31,71,5,29,53,78
p42861,SE,SWE,31,71,5,29,53,78
p42862,SE,SWE,31,71,5,29,53,78
p42863,SE,SWE,31,71,5,29,53,78
p42864,SE,SWE,31,71,5,29,53,78
p42865,SE,SWE,31,71,5,29,53,78
p42866,SE,SWE,31,71,5,29,53,78
p42867,SE,SWE,31,71,5,29,53,78
p42868,SE,SWE,31,71,5,29,53,78
p42869,SE,SWE,31,71,5,29,53,78
p42870,SE,SWE,31,71,5,29,53,78
p42871,SE,SWE,31,71,5,29,53,78
p42872,SE,SWE,31,71,5,29,53,78
p42873,SE,SWE,31,71,5,29,53,78
p42874,SE,SWE,31,71,5,29,53,78
p42875,SE,SWE,31,71,5,29,53,78
p42876,SE,SWE,31,71,5,29,53,78
p42877,SE,SWE,31,71,5,29,53,78
p42878,SE,SWE,31,71,5,29,53,78
p42879,SE,SWE,31,71,5,29,53,78
p42880,SE,SWE,31,71,5,29,53,78
p42881,SE,SWE,31,71,5,29,53,78
p42882,SE,SWE,31,71,5,29,53,78
p42883,SE,SWE,31,71,5,29,53,78
p42884,SE,SWE,31,71,5,29,53,78
p42885,SE,SWE,31,71,5,29,53,78
p42886,SE,SWE,31,71,5,29,53,78
p42887,SE,SWE,31,71,5,29,53,78
p42888,SE,SWE,31,71,5,29,53,78
p42889,SE,SWE,31,71,5,29,53,78
p42890,SE,SWE,31,71,5,29,53,78
p42891,SE,SWE,31,71,5,29,53,78
p42892,SE,SWE,31,71,5,29,53,78
p42893,SE,SWE,31,71,5,29,53,78
p42894,SE,SWE,31,71,5,29,53,78
p42895,SE,SWE,31,71,5,29,53,78
p42896,SE,SWE,31,71,5,29,53,78
p42897,SE,SWE,31,71,5,29,53,78
p42898,SE,SWE,31,71,5,29,53,78
p42899,SE,SWE,31,71,5,29,53,78
p42900,SE,SWE,31,71,5,29,53,78
p42901,SE,SWE,31,71,5,29,53,78
p42902,SE,SWE,31,71,5,29,53,78
p42903,SE,SWE,31,71,5,29,53,78
p42904,SE,SWE,31,71,5,29,53,78
p42905,SE,SWE,31,71,5,29,53,78
p42906,SE,SWE,31,71,5,29,53,78
p42907,SE,SWE,31,71,5,29,53,78
p42908,SE,SWE,31,71,5,29,53,78
p42909,SE,SWE,31,71,5,29,53,78
p42910,SE,SWE,31,71,5,29,53,78
p42911,SE,SWE,31,71,5,29,53,78
p42912,SE,SWE,31,71,5,29,53,78
p42913,SE,SWE,31,71,5,29,53,78
p42914,SE,SWE,31,71,5,29,53,78
p42915,SE,SWE,31,71,5,29,53,78
p42916,SE,SWE,31,71,5,29,53,78
p42917,SE,SWE,31,71,5,29,53,78
p42918,SE,SWE,31,71,5,29,53,78
p42919,SE,SWE,31,71,5,29,53,78
p42920,SE,SWE,31,71,5,29,53,78
p42921,SE,SWE,31,71,5,29,53,78
p42922,SE,SWE,31,71,5,29,53,78
p42923,SE,SWE,31,71,5,29,53,78
p42924,SE,SWE,31,71,5,29,53,78
p42925,SE,SWE,31,71,5,29,53,78
p42926,SE,SWE,31,71,5,29,53,78
p42927,SE,SWE,31,71,5,29,53,78
p42928,SE,SWE,31,71,5,29,53,78
p42929,SE,SWE,31,71,5,29,53,78
p42930,SE,SWE,31,71,5,29,53,78
p42931,SE,SWE,31,71,5,29,53,78
p42932,SE,SWE,31,71,5,29,53,78
p42933,SE,SWE,31,71,5,29,53,78
p42934,SE,SWE,31,71,5,29,53,78
p42935,SE,SWE,31,71,5,29,53,78
p42936,SE,SWE,31,71,5,29,53,78
p42937,SE,SWE,31,71,5,29,53,78
p42938,SE,SWE,31,71,5,29,53,78
p42939,SE,SWE,31,71,5,29,53,78
p42940,SE,SWE,31,71,5,29,53,78
p42941,SE,SWE,31,71,5,29,53,78
p42942,SE,SWE,31,71,5,29,53,78
p42943,SE,SWE,31,71,5,29,53,78
p42944,SE,SWE,31,71,5,29,53,78
p42945,SE,SWE,31,71,5,29,53,78
p42946,SE,SWE,31,71,5,29,53,78
p42947,SE,SWE,31,71,5,29,53,78
p42948,SE,SWE,31,71,5,29,53,78
p42949,SE,SWE,31,71,5,29,53,78
p42950,SE,SWE,31,71,5,29,53,78
p42951,SE,SWE,31,71,5,29,53,78
p42952,SE,SWE,31,71,5,29,53,78
p42953,SE,SWE,31,71,5,29,53,78
p42954,SE,SWE,31,71,5,29,53,78
p42955,SE,SWE,31,71,5,29,53,78
p42956,SE,SWE,31,71,5,29,53,78
p42957,SE,SWE,31,71,5,29,53,78
p42958,SE,SWE,31,71,5,29,53,78
p42959,SE,SWE,31,71,5,29,53,78
p42960,SE,SWE,31,71,5,29,53,78
p42961,SE,SWE,31,71,5,29,53,78
p42962,SE,SWE,31,71,5,29,53,78
p42963,SE,SWE,31,71,5,29,53,78
p42964,SE,SWE,31,71,5,29,53,78
p42965,SE,SWE,31,71,5,29,53,78
p42966,SE,SWE,31,71,5,29,53,78
p42967,SE,SWE,31,71,5,29,53,78
p42968,SE,SWE,31,71,5,29,53,78
p42969,SE,SWE,31,71,5,29,53,78
p42970,SE,SWE,31,71,5,29,53,78
p42971,SE,SWE,31,71,5,29,53,78
p42972,SE,SWE,31,71,5,29,53,78
p42973,SE,SWE,31,71,5,29,53,78
p42974,SE,SWE,31,71,5,29,53,78
p42975,SE,SWE,31,71,5,29,53,78
p42976,SE,SWE,31,71,5,29,53,78
p42977,SE,SWE,31,71,5,29,53,78
p42978,SE,SWE,31,71,5,29,53,78
p42979,SE,SWE,31,71,5,29,53,78
p42980,SE,SWE,31,71,5,29,53,78
p42981,SE,SWE,31,71,5,29,53,78
p42982,SE,SWE,31,71,5,29,53,78
p42983,SE,SWE,31,71,5,29,53,78
p42984,SE,SWE,31,71,5,29,53,78
p42985,SE,SWE,31,71,5,29,53,78
p42986,SE,SWE,31,71,5,29,53,78
p42987,SE,SWE,31,71,5,29,53,78
p42988,SE,SWE,31,71,5,29,53,78
p42989,SE,SWE,31,71,5,29,53,78
p42990,SE,SWE,31,71,5,29,53,78
p42991,SE,SWE,31,71,5,29,53,78
p42992,SE,SWE,31,71,5,29,53,78
p42993,SE,SWE,31,71,5,29,53,78
p42994,SE,SWE,31,71,5,29,53,78
p42995,SE,SWE,31,71,5,29,53,78
p42996,SE,SWE,31,71,5,29,53,78
p42997,SE,SWE,31,71,5,29,53,78
p42998,SE,SWE,31,71,5,29,53,78
p42999,SE,SWE,31,71,5,29,53,78
p43000,SE,SWE,31,71,5,29,53,78
p43001,SE,SWE,31,71,5,29,53,78
p43002,SE,SWE,31,71,5,29,53,78
p43003,SE,SWE,31,71,5,29,53,78
p43004,SE,SWE,31,71,5,29,53,78
p43005,SE,SWE,31,71,5,29,53,78
p43006,SE,SWE,31,71,5,29,53,78
p43007,SE,SWE,31,71,5,29,53,78
p43008,SE,SWE,31,71,5,29,53,78
p43009,SE,SWE,31,71,5,29,53,78
p43010,SE,SWE,31,71,5,29,53,78
p43011,SE,SWE,31,71,5,29,53,78
p43012,SE,SWE,31,71,5,29,53,78
p43013,SE,SWE,31,71,5,29,53,78
p43014,SE,SWE,31,71,5,29,53,78
p43015,SE,SWE,31,71,5,29,53,78
p43016,SE,SWE,31,71,5,29,53,78
p43017,SE,SWE,31,71,5,29,53,78
p43018,SE,SWE,31,71,5,29,53,78
p43019,SE,SWE,31,71,5,29,53,78
p43020,SE,SWE,31,71,5,29,53,78
p43021,SE,SWE,31,71,5,29,53,78
p43022,SE,SWE,31,71,5,29,53,78
p43023,SE,SWE,31,71,5,29,53,78
p43024,SE,SWE,31,71,5,29,53,78
p43025,SE,SWE,31,71,5,29,53,78
p43026,SE,SWE,31,71,5,29,53,78
p43027,SE,SWE,31,71,5,29,53,78
p43028,SE,SWE,31,71,5,29,53,78
p43029,SE,SWE,31,71,5,29,53,78
p43030,SE,SWE,31,71,5,29,53,78
p43031,SE,SWE,31,71,5,29,53,78
p43032,SE,SWE,31,71,5,29,53,78
p43033,SE,SWE,31,71,5,29,53,78
p43034,SE,SWE,31,71,5,29,53,78
p43035,SE,SWE,31,71,5,29,53,78
p43036,SE,SWE,31,71,5,29,53,78
p43037,SE,SWE,31,71,5,29,53,78
p43038,SE,SWE,31,71,5,29,53,78
p43039,SE,SWE,31,71,5,29,53,78
p43040,SE,SWE,31,71,5,29,53,78
p43041,SE,SWE,31,71,5,29,53,78
p43042,SE,SWE,31,71,5,29,53,78
p43043,SE,SWE,31,71,5,29,53,78
p43044,SE,SWE,31,71,5,29,53,78
p43045,SE,SWE,31,71,5,29,53,78
p43046,SE,SWE,31,71,5,29,53,78
p43047,SE,SWE,31,71,5,29,53,78
p43048,SE,SWE,31,71,5,29,53,78
p43049,SE,SWE,31,71,5,29,53,78
p43050,SE,SWE,31,71,5,29,53,78
p43051,SE,SWE,31,71,5,29,53,78
p43052,SE,SWE,31,71,5,29,53,78
p43053,SE,SWE,31,71,5,29,53,78
p43054,SE,SWE,31,71,5,29,53,78
p43055,SE,SWE,31,71,5,29,53,78
p43056,SE,SWE,31,71,5,29,53,78
p43057,SE,SWE,31,71,5,29,53,78
p43058,SE,SWE,31,71,5,29,53,78
p43059,SE,SWE,31,71,5,29,53,78
p43060,SE,SWE,31,71,5,29,53,78
p43061,SE,SWE,31,71,5,29,53,78
p43062,SE,SWE,31,71,5,29,53,78
p43063,SE,SWE,31,71,5,29,53,78
p43064,SE,SWE,31,71,5,29,53,78
p43065,SE,SWE,31,71,5,29,53,78
p43066,SE,SWE,31,71,5,29,53,78
p43067,SE,SWE,31,71,5,29,53,78
p43068,SE,SWE,31,71,5,29,53,78
p43069,SE,SWE,31,71,5,29,53,78
p43070,SE,SWE,31,71,5,29,53,78
p43071,SE,SWE,31,71,5,29,53,78
p43072,SE,SWE,31,71,5,29,53,78
p43073,SE,SWE,31,71,5,29,53,78
p43074,SE,SWE,31,71,5,29,53,78
p43075,SE,SWE,31,71,5,29,53,78
p43076,SE,SWE,31,71,5,29,53,78
p43077,SE,SWE,31,71,5,29,53,78
p43078,SE,SWE,31,71,5,29,53,78
p43079,SE,SWE,31,71,5,29,53,78
p43080,SE,SWE,31,71,5,29,53,78
p43081,SE,SWE,31,71,5,29,53,78
p43082,SE,SWE,31,71,5,29,53,78
p43083,SE,SWE,31,71,5,29,53,78
p43084,SE,SWE,31,71,5,29,53,78
p43085,SE,SWE,31,71,5,29,53,78
p43086,SE,SWE,31,71,5,29,53,78
p43087,SE,SWE,31,71,5,29,53,78
p43088,SE,SWE,31,71,5,29,53,78
p43089,SE,SWE,31,71,5,29,53,78
p43090,SE,SWE,31,71,5,29,53,78
p43091,SE,SWE,31,71,5,29,53,78
p43092,SE,SWE,31,71,5,29,53,78
p43093,SE,SWE,31,71,5,29,53,78
p43094,SE,SWE,31,71,5,29,53,78
p43095,SE,SWE,31,71,5,29,53,78
p43096,SE,SWE,31,71,5,29,53,78
p43097,SE,SWE,31,71,5,29,53,78
p43098,SE,SWE,31,71,5,29,53,78
p43099,SE,SWE,31,71,5,29,53,78
p43100,SE,SWE,31,71,5,29,53,78
p43101,SE,SWE,31,71,5,29,53,78
p43102,SE,SWE,31,71,5,29,53,78
p43103,SE,SWE,31,71,5,29,53,78
p43104,SE,SWE,31,71,5,29,53,78
p43105,SE,SWE,31,71,5,29,53,78
p43106,SE,SWE,31,71,5,29,53,78
p43107,SE,SWE,31,71,5,29,53,78
p43108,SE,SWE,31,71,5,29,53,78
p43109,SE,SWE,31,71,5,29,53,78
p43110,SE,SWE,31,71,5,29,53,78
p43111,SE,SWE,31,71,5,29,53,78
p43112,SE,SWE,31,71,5,29,53,78
p43113,SE,SWE,31,71,5,29,53,78
p43114,SE,SWE,31,71,5,29,53,78
p43115,SE,SWE,31,71,5,29,53,78
p43116,SE,SWE,31,71,5,29,53,78
p43117,SE,SWE,31,71,5,29,53,78
p43118,SE,SWE,31,71,5,29,53,78
p43119,SE,SWE,31,71,5,29,53,78
p43120,SE,SWE,31,71,5,29,53,78
p43121,SE,SWE,31,71,5,29,53,78
p43122,SE,SWE,31,71,5,29,53,78
p43123,SE,SWE,31,71,5,29,53,78
p43124,SE,SWE,31,71,5,29,53,78
p43125,SE,SWE,31,71,5,29,53,78
p43126,SE,SWE,31,71,5,29,53,78
p43127,SE,SWE,31,71,5,29,53,78
p43128,SE,SWE,31,71,5,29,53,78
p43129,SE,SWE,31,71,5,29,53,78
p43130,SE,SWE,31,71,5,29,53,78
p43131,SE,SWE,31,71,5,29,53,78
p43132,SE,SWE,31,71,5,29,53,78
p43133,SE,SWE,31,71,5,29,53,78
p43134,SE,SWE,31,71,5,29,53,78
p43135,SE,SWE,31,71,5,29,53,78
p43136,SE,SWE,31,71,5,29,53,78
p43137,SE,SWE,31,71,5,29,53,78
p43138,SE,SWE,31,71,5,29,53,78
p43139,SE,SWE,31,71,5,29,53,78
p43140,SE,SWE,31,71,5,29,53,78
p43141,SE,SWE,31,71,5,29,53,78
p43142,SE,SWE,31,71,5,29,53,78
p43143,SE,SWE,31,71,5,29,53,78
p43144,SE,SWE,31,71,5,29,53,78
p43145,SE,SWE,31,71,5,29,53,78
p43146,SE,SWE,31,71,5,29,53,78
p43147,SE,SWE,31,71,5,29,53,78
p43148,SE,SWE,31,71,5,29,53,78
p43149,SE,SWE,31,71,5,29,53,78
p43150,SE,SWE,31,71,5,29,53,78
p43151,SE,SWE,31,71,5,29,53,78
p43152,SE,SWE,31,71,5,29,53,78
p43153,SE,SWE,31,71,5,29,53,78
p43154,SE,SWE,31,71,5,29,53,78
p43155,SE,SWE,31,71,5,29,53,78
p43156,SE,SWE,31,71,5,29,53,78
p43157,SE,SWE,31,71,5,29,53,78
p43158,SE,SWE,31,71,5,29,53,78
p43159,SE,SWE,31,71,5,29,53,78
p43160,SE,SWE,31,71,5,29,53,78
p43161,SE,SWE,31,71,5,29,53,78
p43162,SE,SWE,31,71,5,29,53,78
p43163,SE,SWE,31,71,5,29,53,78
p45545,TR,TUR,66,37,45,85,46,49
p45546,TR,TUR,66,37,45,85,46,49
p45547,TR,TUR,66,37,45,85,46,49
p45548,TR,TUR,66,37,45,85,46,49
p45549,TR,TUR,66,37,45,85,46,49
p45550,TR,TUR,66,37,45,85,46,49
p45551,TR,TUR,66,37,45,85,46,49
p45552,TR,TUR,66,37,45,85,46,49
p45553,TR,TUR,66,37,45,85,46,49
p45554,TR,TUR,66,37,45,85,46,49
p45555,TR,TUR,66,37,45,85,46,49
p45556,TR,TUR,66,37,45,85,46,49
p45557,TR,TUR,66,37,45,85,46,49
p45558,TR,TUR,66,37,45,85,46,49
p45559,TR,TUR,66,37,45,85,46,49
p45560,TR,TUR,66,37,45,85,46,49
p45561,TR,TUR,66,37,45,85,46,49
p45562,TR,TUR,66,37,45,85,46,49
p45563,TR,TUR,66,37,45,85,46,49
p45564,TR,TUR,66,37,45,85,46,49
p45565,TR,TUR,66,37,45,85,46,49
p45566,TR,TUR,66,37,45,85,46,49
p45567,TR,TUR,66,37,45,85,46,49
p45568,TR,TUR,66,37,45,85,46,49
p45569,TR,TUR,66,37,45,85,46,49
p45570,TR,TUR,66,37,45,85,46,49
p45571,TR,TUR,66,37,45,85,46,49
p45572,TR,TUR,66,37,45,85,46,49
p45573,TR,TUR,66,37,45,85,46,49
p45574,TR,TUR,66,37,45,85,46,49
p45575,TR,TUR,66,37,45,85,46,49
p45576,TR,TUR,66,37,45,85,46,49
p45577,TR,TUR,66,37,45,85,46,49
p45578,TR,TUR,66,37,45,85,46,49
p45579,TR,TUR,66,37,45,85,46,49
p45580,TR,TUR,66,37,45,85,46,49
p45581,TR,TUR,66,37,45,85,46,49
